#group,false,false,true,true,false,false,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string
#default,_result,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,domain,entity_id
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:03:38.62862Z,30.8108596801758,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:03:48.62864Z,30.8133602142334,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:03:58.62939Z,30.8252067565918,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:04:18.634731Z,30.8277053833008,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:04:28.635143Z,30.8302059173584,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:04:38.639055Z,30.832706451416,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:04:48.636266Z,30.835205078125,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:04:58.63515Z,30.8498916625977,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:05:08.63864Z,30.8523941040039,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:05:18.640692Z,30.8548927307129,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:05:38.641976Z,30.8573932647705,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:05:48.643314Z,30.8598937988281,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:05:58.644505Z,30.8757438659668,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:06:18.646705Z,30.8782444000244,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:06:28.648491Z,30.880744934082,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:06:48.650327Z,30.883243560791,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:06:58.652627Z,30.8964252471924,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:07:08.653096Z,30.89892578125,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:07:18.653529Z,30.901424407959,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:07:28.654671Z,30.9039268493652,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:07:38.655942Z,30.9064254760742,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:07:48.659512Z,30.9089241027832,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:07:58.658996Z,30.9234428405762,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:08:08.65853Z,30.9259414672852,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:08:18.661328Z,30.9284420013428,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:08:28.662437Z,30.9309425354004,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:08:38.663711Z,30.935941696167,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:08:48.665Z,30.9384422302246,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:08:58.667233Z,30.9502868652344,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:09:08.665787Z,30.952787399292,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:09:18.668228Z,30.9552879333496,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:09:28.670527Z,30.9577865600586,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:09:38.670459Z,30.9602890014648,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:09:58.671108Z,30.9841499328613,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:10:08.672868Z,30.9866504669189,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:10:28.67476Z,30.9891510009766,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:10:38.677326Z,30.9916496276855,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:10:58.67861Z,31.0023307800293,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:11:08.679846Z,31.0048313140869,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:11:28.681232Z,31.0073318481445,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:11:48.683592Z,31.0098304748535,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:11:58.684024Z,31.0285224914551,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:12:08.690314Z,31.0310230255127,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:12:28.688762Z,31.0335235595703,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:12:48.691437Z,31.0360221862793,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:12:58.694553Z,31.0293464660645,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:13:08.696439Z,31.0318489074707,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:13:38.700259Z,31.0343475341797,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:13:58.699155Z,31.0381813049316,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:14:28.701979Z,31.0406837463379,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:14:48.706912Z,31.0431823730469,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:14:58.706688Z,31.0418472290039,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:15:08.70796Z,31.0443477630615,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:15:38.712427Z,31.0468482971191,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:15:58.713766Z,31.0455131530762,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:17:18.721584Z,31.0430126190186,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:17:28.723451Z,31.0405120849609,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:17:48.72424Z,31.038013458252,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:17:58.72471Z,31.0275001525879,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:18:18.725906Z,31.0250015258789,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:18:28.725501Z,31.0225028991699,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:18:38.726417Z,31.0200004577637,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:18:58.727426Z,31.0001449584961,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:19:08.729923Z,30.9976444244385,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:19:18.732635Z,30.9951438903809,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:19:28.731543Z,30.9926452636719,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:19:38.73408Z,30.9901447296143,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:19:48.733661Z,30.9851455688477,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:19:58.734602Z,30.9599475860596,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:20:08.73421Z,30.954948425293,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:20:18.739821Z,30.9524459838867,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:20:28.73815Z,30.9474468231201,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:20:38.739949Z,30.9449462890625,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:20:48.740797Z,30.9399471282959,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:20:58.741933Z,30.9107437133789,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:21:08.745942Z,30.9082450866699,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:21:18.746403Z,30.9032440185547,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:21:28.745472Z,30.9007453918457,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:21:38.748461Z,30.8982429504395,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:21:48.748999Z,30.8932456970215,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:21:58.750434Z,30.8613700866699,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:22:08.747658Z,30.8588714599609,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:22:18.749937Z,30.8563709259033,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:22:28.769593Z,30.8513717651367,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:22:38.751769Z,30.8488712310791,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:22:48.752126Z,30.8463706970215,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:22:58.754857Z,30.8198394775391,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:23:08.753659Z,30.8173389434814,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:23:18.756789Z,30.8148384094238,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:23:28.756291Z,30.8123397827148,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:23:38.759324Z,30.8098373413086,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:23:48.759742Z,30.8073387145996,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:23:58.758365Z,30.7981624603271,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:24:08.762357Z,30.7931632995605,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:24:18.76349Z,30.7906627655029,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:24:38.767373Z,30.7881622314453,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:24:48.771575Z,30.7856636047363,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:24:58.770528Z,30.7658061981201,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:25:08.768647Z,30.7633056640625,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:25:18.77073Z,30.7608070373535,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:25:28.77209Z,30.7583045959473,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:25:38.772762Z,30.7558059692383,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:25:48.77191Z,30.7533073425293,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:25:58.775422Z,30.7307777404785,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:26:08.775722Z,30.7282791137695,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:26:18.778617Z,30.7257785797119,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:26:28.780046Z,30.7232780456543,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:26:48.779465Z,30.7207794189453,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:26:58.780378Z,30.6982517242432,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:27:08.779795Z,30.6957511901855,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:27:18.781177Z,30.6932525634766,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:27:38.781762Z,30.6907520294189,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:27:48.782927Z,30.6882514953613,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:27:58.78546Z,30.6777420043945,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:28:18.783642Z,30.6752395629883,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:28:28.783643Z,30.6727409362793,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:28:38.787143Z,30.6702404022217,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:28:58.788056Z,30.6677398681641,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:29:08.790809Z,30.6652412414551,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:29:18.790748Z,30.6627407073975,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:29:38.793903Z,30.6602401733398,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:29:58.793252Z,30.6562347412109,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:30:08.797273Z,30.6587352752686,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:30:18.797296Z,30.6612358093262,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:30:28.798977Z,30.6637344360352,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:30:38.800719Z,30.6662349700928,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:30:48.796376Z,30.6687355041504,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:30:58.796625Z,30.6910934448242,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:31:08.799224Z,30.6935920715332,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:31:18.801475Z,30.6985931396484,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:31:28.801406Z,30.703592300415,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:31:38.808824Z,30.7085914611816,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:31:48.806937Z,30.7135925292969,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:31:58.805948Z,30.723934173584,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:32:08.806159Z,30.726432800293,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:32:18.806977Z,30.7314338684082,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:32:28.807796Z,30.7364330291748,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:32:38.810381Z,30.7389335632324,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:32:48.811153Z,30.743932723999,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:32:58.81301Z,30.775806427002,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:33:08.810622Z,30.7808055877686,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:33:18.81544Z,30.7833061218262,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:33:28.81872Z,30.7883071899414,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:33:38.821527Z,30.793306350708,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:33:48.81661Z,30.8008060455322,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:33:58.818898Z,30.8458595275879,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:34:08.820417Z,30.8508605957031,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:34:18.822339Z,30.8583602905273,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:34:28.820811Z,30.8633613586426,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:34:38.823507Z,30.8658599853516,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:34:48.825088Z,30.8708610534668,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:34:58.824431Z,30.90673828125,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:35:08.824208Z,30.9117393493652,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:35:18.826483Z,30.9142379760742,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:35:28.828312Z,30.9167385101318,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:35:38.828324Z,30.9217376708984,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:35:48.829033Z,30.9242401123047,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:35:58.829073Z,30.9494361877441,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:36:08.833923Z,30.9519367218018,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:36:18.835011Z,30.9569358825684,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:36:28.831549Z,30.959436416626,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:36:38.831996Z,30.9619369506836,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:36:48.832684Z,30.9669361114502,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:36:58.833471Z,30.9921340942383,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:37:08.833469Z,30.9946327209473,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:37:18.83782Z,30.9971351623535,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:37:28.8365Z,30.9996337890625,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:37:38.838595Z,31.0021324157715,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:37:48.838408Z,31.0071334838867,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:37:58.840514Z,31.0376720428467,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:38:18.84355Z,31.0401725769043,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:38:28.843699Z,31.0426712036133,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:38:38.847022Z,31.0451717376709,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:38:48.846965Z,31.0476722717285,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:38:58.84773Z,31.0635223388672,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:39:18.849Z,31.0660228729248,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:39:28.849995Z,31.0685234069824,value,°C,sensor,airq_black_temperature
,,6,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T09:39:38.852038Z,31.0710220336914,value,°C,sensor,airq_black_temperature
